artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Mayries,Anti-Hero,5r43uFC78gwhlk54OUekf9,Anti-Hero,4BwDXIHlk3bLJYZFnysm3b,51,2022-12-02,199252,False,https://open.spotify.com/track/4BwDXIHlk3bLJYZFnysm3b,False,https://p.scdn.co/mp3-preview/7e171d2ce82365d27253d0ec2c86102f8ff7ccf9?cid=78e434819ce74de2a9da9bd344483f65,1,0.574,0.251,4,-13.736,1,0.0374,0.909,0.00027,0.115,0.182,77.923,audio_features,4BwDXIHlk3bLJYZFnysm3b,spotify:track:4BwDXIHlk3bLJYZFnysm3b,https://api.spotify.com/v1/tracks/4BwDXIHlk3bLJYZFnysm3b,https://api.spotify.com/v1/audio-analysis/4BwDXIHlk3bLJYZFnysm3b,199252,4
Matt Nathanson,Boston Accent,3Eiafb9pwTkgnOxjRz3QVb,German Cars,64ymwIGgOLjM1ckgnOcBUX,45,2022-07-29,201453,False,https://open.spotify.com/track/64ymwIGgOLjM1ckgnOcBUX,False,https://p.scdn.co/mp3-preview/25fccb0edb2205119559cb283cfd498d17272807?cid=78e434819ce74de2a9da9bd344483f65,1,0.52,0.4,6,-9.792,1,0.0315,0.433,0.0,0.106,0.428,151.975,audio_features,64ymwIGgOLjM1ckgnOcBUX,spotify:track:64ymwIGgOLjM1ckgnOcBUX,https://api.spotify.com/v1/tracks/64ymwIGgOLjM1ckgnOcBUX,https://api.spotify.com/v1/audio-analysis/64ymwIGgOLjM1ckgnOcBUX,201453,4
The Mayries,As It Was,10UH2kVhtrXJ60nqlSap2V,As It Was,6Cvti10W0AzmzG9D1tpuKp,52,2022-05-13,176542,False,https://open.spotify.com/track/6Cvti10W0AzmzG9D1tpuKp,False,https://p.scdn.co/mp3-preview/9f4c46212aefe7f1cd16f58cd9da103ff5610599?cid=78e434819ce74de2a9da9bd344483f65,1,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,audio_features,6Cvti10W0AzmzG9D1tpuKp,spotify:track:6Cvti10W0AzmzG9D1tpuKp,https://api.spotify.com/v1/tracks/6Cvti10W0AzmzG9D1tpuKp,https://api.spotify.com/v1/audio-analysis/6Cvti10W0AzmzG9D1tpuKp,176542,4
Drew Holcomb & The Neighbors,Gratitude,4ZYK6hRqISjMnrZafKUuBO,Gratitude,2URlvXHgKzdk6xFPedeuKI,42,2022-11-18,275266,False,https://open.spotify.com/track/2URlvXHgKzdk6xFPedeuKI,False,https://p.scdn.co/mp3-preview/f8233220f5ebce3012167df806e2df0012af5ecd?cid=78e434819ce74de2a9da9bd344483f65,1,0.454,0.371,1,-9.286,1,0.0314,0.358,0.0501,0.0921,0.102,127.072,audio_features,2URlvXHgKzdk6xFPedeuKI,spotify:track:2URlvXHgKzdk6xFPedeuKI,https://api.spotify.com/v1/tracks/2URlvXHgKzdk6xFPedeuKI,https://api.spotify.com/v1/audio-analysis/2URlvXHgKzdk6xFPedeuKI,275267,3
The National Parks,8th Wonder,2ad66qKlEbOUu4xW0ZKXOC,8th Wonder,2V9nTIx9MjUDjTtyI7I4Go,41,2022-11-17,177876,False,https://open.spotify.com/track/2V9nTIx9MjUDjTtyI7I4Go,False,https://p.scdn.co/mp3-preview/b62af3a601a8e75f7d47b2aaa901dea078387346?cid=78e434819ce74de2a9da9bd344483f65,1,0.699,0.663,0,-7.199,1,0.0286,0.151,3.11e-05,0.0961,0.699,125.984,audio_features,2V9nTIx9MjUDjTtyI7I4Go,spotify:track:2V9nTIx9MjUDjTtyI7I4Go,https://api.spotify.com/v1/tracks/2V9nTIx9MjUDjTtyI7I4Go,https://api.spotify.com/v1/audio-analysis/2V9nTIx9MjUDjTtyI7I4Go,177876,4
Zack Tabudlo,Pero,0Mi8QMIhR01SrF0dpztAOx,Pero,1i7JnFAxC15AuF1dsosbYM,54,2022-09-16,256648,False,https://open.spotify.com/track/1i7JnFAxC15AuF1dsosbYM,False,https://p.scdn.co/mp3-preview/c85207bb490193a6d867231a19edf6da694d27d3?cid=78e434819ce74de2a9da9bd344483f65,1,0.644,0.412,5,-9.14,0,0.0307,0.796,0.127,0.0906,0.206,118.49,audio_features,1i7JnFAxC15AuF1dsosbYM,spotify:track:1i7JnFAxC15AuF1dsosbYM,https://api.spotify.com/v1/tracks/1i7JnFAxC15AuF1dsosbYM,https://api.spotify.com/v1/audio-analysis/1i7JnFAxC15AuF1dsosbYM,256649,4
Kina Grannis,All I Have To Do Is Dream,7qhQ6shTJuhJfz9OGvArKV,All I Have To Do Is Dream,747tzQVeqAZFZdEO5SEJ2X,48,2022-12-23,170454,False,https://open.spotify.com/track/747tzQVeqAZFZdEO5SEJ2X,False,https://p.scdn.co/mp3-preview/6673ff2ce7ffea05598303b1226fe50d3d335c28?cid=78e434819ce74de2a9da9bd344483f65,1,0.527,0.155,2,-16.766,1,0.0261,0.906,2.74e-05,0.109,0.248,88.022,audio_features,747tzQVeqAZFZdEO5SEJ2X,spotify:track:747tzQVeqAZFZdEO5SEJ2X,https://api.spotify.com/v1/tracks/747tzQVeqAZFZdEO5SEJ2X,https://api.spotify.com/v1/audio-analysis/747tzQVeqAZFZdEO5SEJ2X,170455,4
Lúc,Silver Bells,78N8S8sfJLT4kMDkzftwTi,Silver Bells,1DGVKHvSovt0RxmUbM3FTL,44,2022-09-23,192651,False,https://open.spotify.com/track/1DGVKHvSovt0RxmUbM3FTL,False,https://p.scdn.co/mp3-preview/15752c16f98fe3dcd219e7c83d926e5134d15bfe?cid=78e434819ce74de2a9da9bd344483f65,1,0.607,0.27,11,-11.446,1,0.0319,0.838,0.0,0.145,0.282,129.612,audio_features,1DGVKHvSovt0RxmUbM3FTL,spotify:track:1DGVKHvSovt0RxmUbM3FTL,https://api.spotify.com/v1/tracks/1DGVKHvSovt0RxmUbM3FTL,https://api.spotify.com/v1/audio-analysis/1DGVKHvSovt0RxmUbM3FTL,192651,3
Amos Lee,Dreamland,1Mik9EmHCENXPMjHOgOwRB,Shoulda Known Better,5JvVybj0AlJAyMptJZnbjq,42,2022-02-11,184960,False,https://open.spotify.com/track/5JvVybj0AlJAyMptJZnbjq,False,https://p.scdn.co/mp3-preview/15d128b046b16bc4194248d8af4c120a4c7db641?cid=78e434819ce74de2a9da9bd344483f65,9,0.562,0.819,7,-7.475,1,0.0621,0.575,0.0227,0.143,0.544,178.072,audio_features,5JvVybj0AlJAyMptJZnbjq,spotify:track:5JvVybj0AlJAyMptJZnbjq,https://api.spotify.com/v1/tracks/5JvVybj0AlJAyMptJZnbjq,https://api.spotify.com/v1/audio-analysis/5JvVybj0AlJAyMptJZnbjq,184960,4
Zack Tabudlo,Iba,6Omy5SYpfwNZEzoFDh7fbj,Iba (ft. Moira Dela Torre),6FTQJjBTyBmjluSDwzHMNh,56,2022-02-14,255857,False,https://open.spotify.com/track/6FTQJjBTyBmjluSDwzHMNh,False,https://p.scdn.co/mp3-preview/73e5ea9d5fa599eb87df9f706a2ac3d8658972a2?cid=78e434819ce74de2a9da9bd344483f65,1,0.563,0.799,2,-4.599,1,0.0358,0.529,0.000241,0.28,0.469,140.045,audio_features,6FTQJjBTyBmjluSDwzHMNh,spotify:track:6FTQJjBTyBmjluSDwzHMNh,https://api.spotify.com/v1/tracks/6FTQJjBTyBmjluSDwzHMNh,https://api.spotify.com/v1/audio-analysis/6FTQJjBTyBmjluSDwzHMNh,255857,4
Ben Rector,The Joy of Music,1l4VD485oDSJM23eWJEWJN,Heroes,6vfmmwCPsz5xNLjKIlzwOF,38,2022-03-11,271440,False,https://open.spotify.com/track/6vfmmwCPsz5xNLjKIlzwOF,False,https://p.scdn.co/mp3-preview/a2e15f21a9f8f1f88a10af918a2a6b734045706e?cid=78e434819ce74de2a9da9bd344483f65,5,0.566,0.535,1,-7.377,1,0.0313,0.207,1.73e-06,0.0657,0.273,124.848,audio_features,6vfmmwCPsz5xNLjKIlzwOF,spotify:track:6vfmmwCPsz5xNLjKIlzwOF,https://api.spotify.com/v1/tracks/6vfmmwCPsz5xNLjKIlzwOF,https://api.spotify.com/v1/audio-analysis/6vfmmwCPsz5xNLjKIlzwOF,271440,4
Agustín Amigó,Telémaco,6kKjlOBuPfKXQicsIZUmgw,Telémaco,3qvKQpE2OLPDqho3DM19N1,41,2022-03-18,165245,False,https://open.spotify.com/track/3qvKQpE2OLPDqho3DM19N1,False,https://p.scdn.co/mp3-preview/77c0b50807061543941d6fe538012527a36c9375?cid=78e434819ce74de2a9da9bd344483f65,1,0.683,0.124,1,-17.963,0,0.062,0.982,0.905,0.109,0.417,114.755,audio_features,3qvKQpE2OLPDqho3DM19N1,spotify:track:3qvKQpE2OLPDqho3DM19N1,https://api.spotify.com/v1/tracks/3qvKQpE2OLPDqho3DM19N1,https://api.spotify.com/v1/audio-analysis/3qvKQpE2OLPDqho3DM19N1,165244,4
Sara Bareilles,Into The Woods (2022 Broadway Cast Recording),5z6BFXI711HbSAXDjgOAHE,Maybe They're Magic,6Aj19aOQntdfSpHDl9DxOw,39,2022-09-30,59978,False,https://open.spotify.com/track/6Aj19aOQntdfSpHDl9DxOw,False,https://p.scdn.co/mp3-preview/c19fc9858123688c99f8bc5e05b33bec2593f014?cid=78e434819ce74de2a9da9bd344483f65,5,0.631,0.297,11,-8.168,1,0.0406,0.803,0.0,0.109,0.713,79.303,audio_features,6Aj19aOQntdfSpHDl9DxOw,spotify:track:6Aj19aOQntdfSpHDl9DxOw,https://api.spotify.com/v1/tracks/6Aj19aOQntdfSpHDl9DxOw,https://api.spotify.com/v1/audio-analysis/6Aj19aOQntdfSpHDl9DxOw,59978,3
Eden Elf,get better,4eZp3dQUhPO9OMiqTR4inK,get better,1fI1TMpz7FVkpoYBhmiywp,49,2022-05-13,111734,False,https://open.spotify.com/track/1fI1TMpz7FVkpoYBhmiywp,False,https://p.scdn.co/mp3-preview/fef0ce453be7a7b23601e4946cc22f5a567e9774?cid=78e434819ce74de2a9da9bd344483f65,1,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,audio_features,1fI1TMpz7FVkpoYBhmiywp,spotify:track:1fI1TMpz7FVkpoYBhmiywp,https://api.spotify.com/v1/tracks/1fI1TMpz7FVkpoYBhmiywp,https://api.spotify.com/v1/audio-analysis/1fI1TMpz7FVkpoYBhmiywp,111735,4
Brandi Carlile,In These Silent Days (Deluxe Edition) In The Canyon Haze,2FOAtTMAfplWnTKf7rl12Q,Broken Horses,2FWLPUiXtvLGlo6jvFk8jt,39,2022-09-28,303593,False,https://open.spotify.com/track/2FWLPUiXtvLGlo6jvFk8jt,False,https://p.scdn.co/mp3-preview/943a2e4db20012cadbd5cdb9a938d51de3b311e2?cid=78e434819ce74de2a9da9bd344483f65,4,0.444,0.729,2,-5.442,0,0.0281,0.00695,1.8e-06,0.0703,0.388,95.258,audio_features,2FWLPUiXtvLGlo6jvFk8jt,spotify:track:2FWLPUiXtvLGlo6jvFk8jt,https://api.spotify.com/v1/tracks/2FWLPUiXtvLGlo6jvFk8jt,https://api.spotify.com/v1/audio-analysis/2FWLPUiXtvLGlo6jvFk8jt,303593,4
Rodrigo y Gabriela,Weird Fishes/ Arpeggi,6zGiR59zDHE9xFJtTDsZe1,Weird Fishes/ Arpeggi,3A8hPbFFV3YFolz2vSKY83,36,2022-07-27,325773,False,https://open.spotify.com/track/3A8hPbFFV3YFolz2vSKY83,False,https://p.scdn.co/mp3-preview/2703a17b2cfc2dc3d0d0f85bfca87bd2121b69ee?cid=78e434819ce74de2a9da9bd344483f65,1,0.619,0.692,11,-7.537,0,0.0278,0.509,0.815,0.0929,0.636,153.078,audio_features,3A8hPbFFV3YFolz2vSKY83,spotify:track:3A8hPbFFV3YFolz2vSKY83,https://api.spotify.com/v1/tracks/3A8hPbFFV3YFolz2vSKY83,https://api.spotify.com/v1/audio-analysis/3A8hPbFFV3YFolz2vSKY83,325773,3
Zack Tabudlo,By My Side,5iuJcpdpAmd13OpnG7Wp2x,By My Side ft. Tiara Andini,51NAz1GAp82XJ4bXGZa2qR,60,2022-10-28,234352,False,https://open.spotify.com/track/51NAz1GAp82XJ4bXGZa2qR,False,https://p.scdn.co/mp3-preview/f508ad6ecf3893ca143a00eae08c5038086f67da?cid=78e434819ce74de2a9da9bd344483f65,1,0.598,0.427,11,-8.037,0,0.064,0.473,0.000366,0.103,0.461,170.078,audio_features,51NAz1GAp82XJ4bXGZa2qR,spotify:track:51NAz1GAp82XJ4bXGZa2qR,https://api.spotify.com/v1/tracks/51NAz1GAp82XJ4bXGZa2qR,https://api.spotify.com/v1/audio-analysis/51NAz1GAp82XJ4bXGZa2qR,234353,4
Cary Brothers,Stardust,1P6GqVdW0yFgIK3AzN96S2,Stardust,14s1DubxrS7MRKgn74GNAC,41,2022-12-14,294435,False,https://open.spotify.com/track/14s1DubxrS7MRKgn74GNAC,False,https://p.scdn.co/mp3-preview/cf356cd9147a29e793de51a62047925377c6be28?cid=78e434819ce74de2a9da9bd344483f65,1,0.669,0.39,6,-12.726,0,0.0329,0.247,0.622,0.146,0.349,123.991,audio_features,14s1DubxrS7MRKgn74GNAC,spotify:track:14s1DubxrS7MRKgn74GNAC,https://api.spotify.com/v1/tracks/14s1DubxrS7MRKgn74GNAC,https://api.spotify.com/v1/audio-analysis/14s1DubxrS7MRKgn74GNAC,294435,4
Brandi Carlile,In These Silent Days (Deluxe Edition) In The Canyon Haze,2FOAtTMAfplWnTKf7rl12Q,Right on Time (In The Canyon Haze),6vf8ki539g2jCbJaAFXOk7,39,2022-09-28,188320,False,https://open.spotify.com/track/6vf8ki539g2jCbJaAFXOk7,False,https://p.scdn.co/mp3-preview/6c4c29a7d9a54c56e4624b128242a9c45ad5cfbc?cid=78e434819ce74de2a9da9bd344483f65,11,0.461,0.223,10,-8.285,1,0.034,0.939,1.45e-05,0.122,0.25,111.905,audio_features,6vf8ki539g2jCbJaAFXOk7,spotify:track:6vf8ki539g2jCbJaAFXOk7,https://api.spotify.com/v1/tracks/6vf8ki539g2jCbJaAFXOk7,https://api.spotify.com/v1/audio-analysis/6vf8ki539g2jCbJaAFXOk7,188320,3
The Mayries,Overpass Graffiti,3df7YWbL6GcTWdqht33UVC,Overpass Graffiti,3tob5ofeuvFKKSbOTldenC,50,2022-04-29,226603,False,https://open.spotify.com/track/3tob5ofeuvFKKSbOTldenC,False,https://p.scdn.co/mp3-preview/b18d731697992616e1e81798198820526780bcde?cid=78e434819ce74de2a9da9bd344483f65,1,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,audio_features,3tob5ofeuvFKKSbOTldenC,spotify:track:3tob5ofeuvFKKSbOTldenC,https://api.spotify.com/v1/tracks/3tob5ofeuvFKKSbOTldenC,https://api.spotify.com/v1/audio-analysis/3tob5ofeuvFKKSbOTldenC,226604,4
TB1,Akorede,60OHPdjGHgbHZBwBQVnlyE,Akorede,6nNnOZRV4X5rxMMivAItDp,31,2022-06-03,240039,False,https://open.spotify.com/track/6nNnOZRV4X5rxMMivAItDp,False,https://p.scdn.co/mp3-preview/ebf2aee6530e4e54219001254c6986073dfbbc05?cid=78e434819ce74de2a9da9bd344483f65,1,0.746,0.903,5,-3.065,0,0.0312,0.541,0.000521,0.0643,0.94,105.99,audio_features,6nNnOZRV4X5rxMMivAItDp,spotify:track:6nNnOZRV4X5rxMMivAItDp,https://api.spotify.com/v1/tracks/6nNnOZRV4X5rxMMivAItDp,https://api.spotify.com/v1/audio-analysis/6nNnOZRV4X5rxMMivAItDp,240039,4
Marizu,Forever,0BhDTtUjBtRHpovk2MbIK7,Hallow,1WBE1iPIXb6pRfrKRtL9GB,31,2022-11-11,158608,False,https://open.spotify.com/track/1WBE1iPIXb6pRfrKRtL9GB,False,https://p.scdn.co/mp3-preview/71224dc872656df9eef1013fc6b14982b56d7d03?cid=78e434819ce74de2a9da9bd344483f65,3,0.737,0.567,11,-9.734,0,0.045,0.28,0.0036,0.107,0.215,114.977,audio_features,1WBE1iPIXb6pRfrKRtL9GB,spotify:track:1WBE1iPIXb6pRfrKRtL9GB,https://api.spotify.com/v1/tracks/1WBE1iPIXb6pRfrKRtL9GB,https://api.spotify.com/v1/audio-analysis/1WBE1iPIXb6pRfrKRtL9GB,158609,4
Seun Kuti,Kuku Kee Me (Remix),42j4mil8EJDT9ekyFWRYE2,Kuku Kee Me - Remix,4MNgW7UNCnIsxyz7D411GH,32,2022-09-23,177287,False,https://open.spotify.com/track/4MNgW7UNCnIsxyz7D411GH,False,https://p.scdn.co/mp3-preview/f2d1b36350e0929c3a51f98b0a85049f14aeeea7?cid=78e434819ce74de2a9da9bd344483f65,1,0.694,0.72,10,-5.2,0,0.3,0.0369,1.72e-06,0.119,0.419,92.898,audio_features,4MNgW7UNCnIsxyz7D411GH,spotify:track:4MNgW7UNCnIsxyz7D411GH,https://api.spotify.com/v1/tracks/4MNgW7UNCnIsxyz7D411GH,https://api.spotify.com/v1/audio-analysis/4MNgW7UNCnIsxyz7D411GH,177288,4
El Michels Affair,Yeti Season (Deluxe Version),4QnaG6xFICrieldsUBCuNK,Fazed Out,6e8fJfHzOKz0DnzO440HPS,31,2022-02-16,241512,False,https://open.spotify.com/track/6e8fJfHzOKz0DnzO440HPS,False,https://p.scdn.co/mp3-preview/372a498cba50754da0f2487fbfdd535f3218d642?cid=78e434819ce74de2a9da9bd344483f65,4,0.538,0.752,5,-7.48,0,0.0399,0.0787,0.642,0.151,0.419,154.923,audio_features,6e8fJfHzOKz0DnzO440HPS,spotify:track:6e8fJfHzOKz0DnzO440HPS,https://api.spotify.com/v1/tracks/6e8fJfHzOKz0DnzO440HPS,https://api.spotify.com/v1/audio-analysis/6e8fJfHzOKz0DnzO440HPS,241513,4
Meridian Brothers,Meridian Brothers & El Grupo Renacimiento,7lH6L9KUFciaS90VDFaUNA,Bomba Atómica,5MoDPR7GwbH50w45ikDs8A,27,2022-08-05,277461,False,https://open.spotify.com/track/5MoDPR7GwbH50w45ikDs8A,False,https://p.scdn.co/mp3-preview/06cddea9fdbf61db86a5f30e0dc7aaa9d88edf28?cid=78e434819ce74de2a9da9bd344483f65,4,0.84,0.71,9,-8.751,0,0.0736,0.711,0.023,0.12,0.81,104.042,audio_features,5MoDPR7GwbH50w45ikDs8A,spotify:track:5MoDPR7GwbH50w45ikDs8A,https://api.spotify.com/v1/tracks/5MoDPR7GwbH50w45ikDs8A,https://api.spotify.com/v1/audio-analysis/5MoDPR7GwbH50w45ikDs8A,277461,4
Rehmahz,Jericho,5dQ34jIzy2scaQXayGZNuL,Jericho,1u8KsB5A1YXpfoyqgsO6Ek,30,2022-10-28,138710,False,https://open.spotify.com/track/1u8KsB5A1YXpfoyqgsO6Ek,False,https://p.scdn.co/mp3-preview/84c0dbdea98275ceda9411983ef09d2b63bf59db?cid=78e434819ce74de2a9da9bd344483f65,1,0.836,0.588,11,-3.822,0,0.277,0.405,0.277,0.107,0.534,90.128,audio_features,1u8KsB5A1YXpfoyqgsO6Ek,spotify:track:1u8KsB5A1YXpfoyqgsO6Ek,https://api.spotify.com/v1/tracks/1u8KsB5A1YXpfoyqgsO6Ek,https://api.spotify.com/v1/audio-analysis/1u8KsB5A1YXpfoyqgsO6Ek,138710,4
The Shaolin Afronauts,"The Fundamental Nature of Being, Part One",2dQZmSuAqCRaVvcqJ4Robi,"Abyssinian Suite, Pt. 4",3PBZeQmbywJVKdlRBzSg2C,31,2022-09-16,292228,False,https://open.spotify.com/track/3PBZeQmbywJVKdlRBzSg2C,False,https://p.scdn.co/mp3-preview/e92669a8b5d1df985a2b6c39032963dec63dccfb?cid=78e434819ce74de2a9da9bd344483f65,2,0.526,0.762,11,-12.783,0,0.0401,0.0183,0.511,0.0664,0.867,110.086,audio_features,3PBZeQmbywJVKdlRBzSg2C,spotify:track:3PBZeQmbywJVKdlRBzSg2C,https://api.spotify.com/v1/tracks/3PBZeQmbywJVKdlRBzSg2C,https://api.spotify.com/v1/audio-analysis/3PBZeQmbywJVKdlRBzSg2C,292228,4
Jackie Mittoo,People Get Ready,0faC0waPS5SsScPmydbAL3,El Bang Bang,2WEBO7RpQNAcd2CrgGp6wu,26,2022-03-04,204203,False,https://open.spotify.com/track/2WEBO7RpQNAcd2CrgGp6wu,False,https://p.scdn.co/mp3-preview/2691f97de12423619ec1a2e97ad2acff33389bd4?cid=78e434819ce74de2a9da9bd344483f65,2,0.841,0.647,9,-8.096,0,0.0492,0.669,0.000414,0.159,0.948,109.626,audio_features,2WEBO7RpQNAcd2CrgGp6wu,spotify:track:2WEBO7RpQNAcd2CrgGp6wu,https://api.spotify.com/v1/tracks/2WEBO7RpQNAcd2CrgGp6wu,https://api.spotify.com/v1/audio-analysis/2WEBO7RpQNAcd2CrgGp6wu,204203,4
Okey Sokay,Ike,6gpDalXus4E4FYDyMJNfAU,Ike,6qomGFqXFcN7sbXL2j8wwX,30,2022-03-25,229363,False,https://open.spotify.com/track/6qomGFqXFcN7sbXL2j8wwX,False,https://p.scdn.co/mp3-preview/a17454c1ca02fe5b988fe14fc19ff3cbf81c8858?cid=78e434819ce74de2a9da9bd344483f65,1,0.761,0.649,8,-11.568,0,0.37,0.0421,0.0,0.122,0.644,110.03,audio_features,6qomGFqXFcN7sbXL2j8wwX,spotify:track:6qomGFqXFcN7sbXL2j8wwX,https://api.spotify.com/v1/tracks/6qomGFqXFcN7sbXL2j8wwX,https://api.spotify.com/v1/audio-analysis/6qomGFqXFcN7sbXL2j8wwX,229364,4
CalledOut Music,My Beautiful Reality,1wNaIjk7zTye6VNdn3E2F1,Say That I Love You,7zIey2GWC3a7dpRN9oVz70,36,2022-07-01,120773,False,https://open.spotify.com/track/7zIey2GWC3a7dpRN9oVz70,False,https://p.scdn.co/mp3-preview/03b2a4b25397944638ee7a3f548385fb9fbf872c?cid=78e434819ce74de2a9da9bd344483f65,9,0.612,0.535,1,-8.411,1,0.104,0.16,0.00112,0.464,0.89,194.171,audio_features,7zIey2GWC3a7dpRN9oVz70,spotify:track:7zIey2GWC3a7dpRN9oVz70,https://api.spotify.com/v1/tracks/7zIey2GWC3a7dpRN9oVz70,https://api.spotify.com/v1/audio-analysis/7zIey2GWC3a7dpRN9oVz70,120773,4
Prinx Emmanuel,Oh the day,0Ibo0WqVCdxd7L3HUfLBuc,Oh the day,44cJObwiWzhXwuEU31Mlrc,32,2022-09-09,157335,False,https://open.spotify.com/track/44cJObwiWzhXwuEU31Mlrc,False,https://p.scdn.co/mp3-preview/a19880ef796933f025b7f38bd76628956aa4876d?cid=78e434819ce74de2a9da9bd344483f65,1,0.882,0.439,10,-8.983,1,0.458,0.531,5.86e-06,0.48,0.703,106.972,audio_features,44cJObwiWzhXwuEU31Mlrc,spotify:track:44cJObwiWzhXwuEU31Mlrc,https://api.spotify.com/v1/tracks/44cJObwiWzhXwuEU31Mlrc,https://api.spotify.com/v1/audio-analysis/44cJObwiWzhXwuEU31Mlrc,157336,4
Jorge Drexler,Tinta y Tiempo,7drLytofGXezhYswIuCGHu,Amor al Arte,1zVbaesSCKT7xMTmDQ4grZ,46,2022-04-22,270004,False,https://open.spotify.com/track/1zVbaesSCKT7xMTmDQ4grZ,False,https://p.scdn.co/mp3-preview/2da1beb090435c31ea19a3313c34e447b28691eb?cid=78e434819ce74de2a9da9bd344483f65,7,0.65,0.673,1,-8.638,0,0.0682,0.612,0.000574,0.0694,0.721,113.848,audio_features,1zVbaesSCKT7xMTmDQ4grZ,spotify:track:1zVbaesSCKT7xMTmDQ4grZ,https://api.spotify.com/v1/tracks/1zVbaesSCKT7xMTmDQ4grZ,https://api.spotify.com/v1/audio-analysis/1zVbaesSCKT7xMTmDQ4grZ,270005,4
Jor'dan Armstrong,SHE,02f36Pk33LsVh9tkAyZobH,SHE,0QOkTTHHu298cUM38FZTd8,26,2022-02-11,224000,False,https://open.spotify.com/track/0QOkTTHHu298cUM38FZTd8,False,https://p.scdn.co/mp3-preview/d7e646543b2bde06c1faf497638f29e62d8b53c8?cid=78e434819ce74de2a9da9bd344483f65,1,0.704,0.692,11,-6.2,0,0.186,0.223,0.0,0.0796,0.614,92.527,audio_features,0QOkTTHHu298cUM38FZTd8,spotify:track:0QOkTTHHu298cUM38FZTd8,https://api.spotify.com/v1/tracks/0QOkTTHHu298cUM38FZTd8,https://api.spotify.com/v1/audio-analysis/0QOkTTHHu298cUM38FZTd8,224000,4
Jor'dan Armstrong,GRACE,6JzWGtTmJ29ZlAA87eW6Ct,GRACE,01ioXCMkGpxuKrdEO3TSob,25,2022-02-25,255761,False,https://open.spotify.com/track/01ioXCMkGpxuKrdEO3TSob,False,https://p.scdn.co/mp3-preview/cb49b82ffa69573670afeae7ab4d2f5e4b258c39?cid=78e434819ce74de2a9da9bd344483f65,1,0.681,0.579,2,-6.141,0,0.0434,0.212,0.0,0.333,0.588,120.037,audio_features,01ioXCMkGpxuKrdEO3TSob,spotify:track:01ioXCMkGpxuKrdEO3TSob,https://api.spotify.com/v1/tracks/01ioXCMkGpxuKrdEO3TSob,https://api.spotify.com/v1/audio-analysis/01ioXCMkGpxuKrdEO3TSob,255761,4
Kofi Dartey,Pepper Dem,1yLoyhBS3UYGNPUqrMIdIW,Pepper Dem,3h1GZSyRIentZ7bg7q20Ca,29,2022-07-29,168813,False,https://open.spotify.com/track/3h1GZSyRIentZ7bg7q20Ca,False,https://p.scdn.co/mp3-preview/b6e92b28cd7f27fbfb2b5e29d598f9279d65152a?cid=78e434819ce74de2a9da9bd344483f65,1,0.86,0.57,0,-8.977,1,0.179,0.254,0.0364,0.116,0.378,117.974,audio_features,3h1GZSyRIentZ7bg7q20Ca,spotify:track:3h1GZSyRIentZ7bg7q20Ca,https://api.spotify.com/v1/tracks/3h1GZSyRIentZ7bg7q20Ca,https://api.spotify.com/v1/audio-analysis/3h1GZSyRIentZ7bg7q20Ca,168814,4
Gil Joe,Jah!,6IN6VQD4zWgfcpJhQetAOu,Jah!,4tgsrzbZKMqSfwpbm3Auz3,32,2022-10-28,192500,False,https://open.spotify.com/track/4tgsrzbZKMqSfwpbm3Auz3,False,https://p.scdn.co/mp3-preview/b8ec183c3d459371844ad1125a4d07d8165cb003?cid=78e434819ce74de2a9da9bd344483f65,1,0.848,0.851,3,-4.24,1,0.0848,0.387,5.52e-05,0.0387,0.827,101.965,audio_features,4tgsrzbZKMqSfwpbm3Auz3,spotify:track:4tgsrzbZKMqSfwpbm3Auz3,https://api.spotify.com/v1/tracks/4tgsrzbZKMqSfwpbm3Auz3,https://api.spotify.com/v1/audio-analysis/4tgsrzbZKMqSfwpbm3Auz3,192941,4
Bacao Rhythm & Steel Band,Expansions,1tMUBZE5cSHtJCn0HT9FaW,Dirt Off Your Shoulder,4a1gawOYcSpoRWJxrVqW6U,29,2022-05-24,172467,False,https://open.spotify.com/track/4a1gawOYcSpoRWJxrVqW6U,False,https://p.scdn.co/mp3-preview/db7ef18162c0c8adbc9e5e9e858478b09afb8e69?cid=78e434819ce74de2a9da9bd344483f65,6,0.72,0.609,5,-7.443,0,0.0733,0.0638,0.843,0.0768,0.883,83.115,audio_features,4a1gawOYcSpoRWJxrVqW6U,spotify:track:4a1gawOYcSpoRWJxrVqW6U,https://api.spotify.com/v1/tracks/4a1gawOYcSpoRWJxrVqW6U,https://api.spotify.com/v1/audio-analysis/4a1gawOYcSpoRWJxrVqW6U,172468,4
